Date,Price,Open,High,Low,Vol.,Change %
15-07-2015,729.4,740.0,753.8,728.1,55080.0,-1.02
16-07-2015,736.1,729.0,742.4,727.2,35900.0,0.92
17-07-2015,728.0,732.7,736.9,725.2,30890.0,-1.1
20-07-2015,745.0,728.2,747.8,723.5,37130.0,2.34
21-07-2015,739.8,744.0,761.5,738.5,42210.0,-0.7
22-07-2015,728.9,736.1,740.7,727.6,39990.0,-1.47
23-07-2015,727.0,728.5,732.3,721.0,38130.0,-0.26
24-07-2015,726.7,722.5,730.0,715.6,33090.0,-0.04
27-07-2015,704.0,724.9,724.9,698.6,44370.0,-3.12
28-07-2015,718.1,709.0,722.4,709.0,37250.0,2.0
29-07-2015,715.8,719.2,725.0,710.1,36580.0,-0.32
30-07-2015,702.4,717.2,719.0,700.2,37480.0,-1.87
31-07-2015,694.3,705.0,710.4,690.0,32770.0,-1.15
03-08-2015,693.9,708.1,708.1,686.0,47360.0,-0.06
04-08-2015,696.1,692.8,704.0,691.2,33000.0,0.32
05-08-2015,692.3,695.0,703.5,691.4,35480.0,-0.55
06-08-2015,694.1,694.8,702.5,692.3,30200.0,0.26
07-08-2015,693.0,692.4,702.9,688.7,35360.0,-0.16
10-08-2015,715.8,695.1,718.8,691.9,39310.0,3.29
11-08-2015,690.9,713.0,713.4,688.6,51110.0,-3.48
12-08-2015,692.1,692.0,697.9,670.9,66780.0,0.17
13-08-2015,683.6,690.1,699.4,682.0,38570.0,-1.23
14-08-2015,692.9,688.3,694.6,684.2,26400.0,1.36
17-08-2015,696.4,694.0,699.7,691.8,26780.0,0.51
18-08-2015,679.8,694.8,695.8,676.7,35130.0,-2.38
19-08-2015,679.7,681.3,685.4,676.0,29800.0,-0.01
20-08-2015,678.2,677.4,690.8,675.1,37200.0,-0.22
21-08-2015,674.3,679.3,683.5,661.0,38000.0,-0.58
24-08-2015,639.7,666.0,666.0,618.4,71740.0,-5.13
25-08-2015,634.6,639.7,644.0,621.6,50970.0,-0.8
26-08-2015,630.0,633.8,639.7,621.1,42120.0,-0.72
27-08-2015,660.0,634.6,664.0,632.8,43530.0,4.76
28-08-2015,653.6,663.9,666.7,642.6,27950.0,-0.97
31-08-2015,671.4,668.0,671.4,660.7,17840.0,2.72
01-09-2015,650.8,661.5,662.0,650.0,41770.0,-3.07
02-09-2015,657.7,654.1,663.2,651.7,31810.0,1.06
03-09-2015,661.3,657.3,674.4,657.3,38320.0,0.55
04-09-2015,662.1,660.1,664.9,652.0,31000.0,0.12
07-09-2015,652.6,663.1,667.5,651.7,25610.0,-1.43
08-09-2015,668.8,652.7,671.0,646.6,39280.0,2.48
09-09-2015,668.0,671.3,677.0,664.7,37130.0,-0.12
10-09-2015,693.1,664.6,699.2,664.6,53070.0,3.76
11-09-2015,684.8,692.0,693.5,681.0,32009.999999999996,-1.2
14-09-2015,658.2,684.0,684.0,656.1,37370.0,-3.88
15-09-2015,669.4,660.9,670.9,650.5,39830.0,1.7
16-09-2015,668.1,668.0,683.8,662.2,49070.0,-0.19
17-09-2015,658.2,666.0,666.8,657.0,21510.0,-1.48
18-09-2015,640.6,661.8,661.8,639.0,47060.0,-2.67
21-09-2015,646.7,644.4,653.9,641.7,41450.0,0.95
22-09-2015,634.8,644.4,647.9,633.5,39030.0,-1.84
23-09-2015,645.2,639.4,651.0,637.7,33600.0,1.64
24-09-2015,656.0,645.1,658.4,642.2,34970.0,1.67
25-09-2015,657.2,652.0,659.0,650.2,16950.0,0.18
28-09-2015,648.1,656.7,662.0,646.4,29520.0,-1.38
29-09-2015,649.6,646.0,653.0,638.6,30600.0,0.23
30-09-2015,663.0,649.7,668.6,647.6,26130.0,2.06
01-10-2015,665.2,683.0,696.9,662.1,57400.0,0.33
05-10-2015,648.1,672.0,672.2,646.2,47200.0,-2.57
06-10-2015,650.8,651.6,656.8,645.3,33570.0,0.42
07-10-2015,663.1,652.0,670.7,652.0,41040.0,1.89
08-10-2015,663.0,660.5,665.5,658.2,29390.0,-0.02
09-10-2015,683.5,668.0,699.9,668.0,73340.0,3.09
12-10-2015,682.8,684.9,697.2,680.0,39600.0,-0.1
13-10-2015,680.7,680.0,691.4,677.5,31640.0,-0.31
14-10-2015,681.5,682.9,686.4,676.2,27130.0,0.12
15-10-2015,684.2,684.2,692.5,680.7,31830.0,0.4
16-10-2015,684.6,686.4,691.3,682.7,20900.0,0.06
19-10-2015,673.2,684.0,684.0,670.0,27090.0,-1.67
20-10-2015,678.6,671.5,679.6,668.0,27550.0,0.8
21-10-2015,674.0,676.3,678.6,667.5,26110.0,-0.68
22-10-2015,673.5,679.5,682.5,672.6,12620.0,-0.07
23-10-2015,682.1,674.7,691.1,672.6,36610.0,1.28
26-10-2015,679.5,682.6,686.0,675.1,23300.0,-0.38
27-10-2015,686.1,677.5,688.4,675.2,22120.0,0.97
28-10-2015,682.9,684.3,687.5,676.0,27160.0,-0.47
29-10-2015,675.0,681.8,687.0,673.8,25420.0,-1.16
30-10-2015,660.5,675.0,675.0,656.5,20400.0,-2.15
02-11-2015,668.2,665.0,669.7,662.0,23780.0,1.17
03-11-2015,655.6,668.5,670.6,654.5,34700.0,-1.89
04-11-2015,651.7,660.3,664.0,649.3,36690.0,-0.59
05-11-2015,649.3,651.4,653.9,639.3,38000.0,-0.37
06-11-2015,641.6,647.5,650.8,640.1,29050.0,-1.19
09-11-2015,638.4,645.2,647.0,637.5,22660.0,-0.5
10-11-2015,635.1,637.0,642.9,629.3,31500.0,-0.52
11-11-2015,629.2,629.8,631.2,627.5,4300.0,-0.93
12-11-2015,623.1,631.0,635.5,622.1,18010.0,-0.97
13-11-2015,626.2,625.4,630.8,621.2,22430.0,0.5
16-11-2015,615.7,626.3,629.8,614.4,24920.0,-1.68
17-11-2015,602.6,615.0,617.2,601.6,33720.0,-2.13
18-11-2015,597.0,603.4,609.7,595.4,34950.0,-0.93
19-11-2015,592.6,595.9,600.4,588.7,34250.0,-0.74
20-11-2015,574.4,588.5,598.4,572.1,57120.0,-3.07
23-11-2015,549.2,552.1,559.4,542.4,48040.0,-4.39
24-11-2015,584.0,550.5,588.7,549.4,64080.0,6.34
25-11-2015,592.1,581.4,595.8,572.5,30020.0,1.39
26-11-2015,608.0,596.0,618.5,596.0,49120.0,2.69
27-11-2015,585.5,604.3,606.2,578.6,49760.0,-3.7
30-11-2015,586.1,580.1,590.8,578.8,23540.0,0.1
01-12-2015,602.7,596.2,603.7,588.5,35000.0,2.83
02-12-2015,595.9,604.0,608.9,594.4,37380.0,-1.13
03-12-2015,595.1,594.0,596.4,581.1,39030.0,-0.13
04-12-2015,601.6,594.6,613.8,592.3,45430.0,1.09
07-12-2015,587.1,604.0,610.5,586.0,32940.0,-2.41
08-12-2015,580.6,585.5,588.6,573.0,36840.0,-1.11
09-12-2015,583.1,582.2,593.2,579.5,37130.0,0.43
10-12-2015,572.3,582.0,583.7,570.9,37620.0,-1.85
11-12-2015,589.1,576.6,591.9,575.4,41150.0,2.94
14-12-2015,592.7,590.0,593.7,578.3,28730.0,0.61
15-12-2015,572.7,587.9,588.9,571.8,34090.0,-3.37
16-12-2015,587.0,578.8,592.9,577.8,39250.0,2.5
17-12-2015,574.5,584.5,584.5,571.5,29740.0,-2.13
18-12-2015,580.9,577.9,586.0,575.8,33330.0,1.11
21-12-2015,585.8,579.0,590.5,576.5,34500.0,0.84
22-12-2015,572.2,582.3,587.0,571.5,29500.0,-2.32
23-12-2015,570.1,574.5,577.0,568.2,35990.0,-0.37
24-12-2015,567.2,571.0,571.0,565.3,16710.0,-0.51
28-12-2015,561.6,566.2,567.0,558.8,18230.0,-0.99
29-12-2015,575.7,563.6,579.7,562.2,45130.0,2.51
30-12-2015,574.7,575.3,578.7,570.6,29710.0,-0.17
31-12-2015,575.8,576.1,581.7,573.1,23620.0,0.19
01-01-2016,585.5,581.8,588.3,581.3,5860.0,1.68
04-01-2016,571.1,582.2,582.2,567.5,44300.0,-2.46
05-01-2016,569.6,571.0,578.3,568.8,29210.0,-0.26
06-01-2016,577.4,570.9,578.6,567.0,34440.0,1.37
07-01-2016,562.9,575.0,575.0,551.4,44760.0,-2.51
08-01-2016,569.8,559.8,573.6,559.7,33890.0,1.23
11-01-2016,552.2,564.6,564.6,551.3,33500.0,-3.09
12-01-2016,545.7,554.0,556.8,544.2,31730.0,-1.18
13-01-2016,554.6,548.3,559.5,548.3,31240.0,1.63
14-01-2016,579.4,560.0,582.9,560.0,39160.0,4.47
15-01-2016,572.1,577.0,578.0,567.1,34060.0,-1.26
18-01-2016,578.9,580.0,585.5,576.2,29980.0,1.19
19-01-2016,581.4,578.4,591.7,577.9,34900.0,0.43
20-01-2016,581.5,580.0,587.2,576.4,27530.0,0.02
21-01-2016,592.2,585.4,594.8,575.2,25640.0,1.84
22-01-2016,582.9,587.9,599.5,581.7,32890.0,-1.57
25-01-2016,577.8,582.5,586.7,577.0,22750.0,-0.87
27-01-2016,588.3,586.2,595.0,585.3,31900.0,1.82
28-01-2016,582.8,587.3,590.6,582.0,22820.0,-0.93
29-01-2016,579.3,583.0,584.3,577.2,18270.0,-0.6
01-02-2016,580.6,587.1,587.1,575.0,27660.0,0.22
02-02-2016,572.7,582.9,588.0,572.1,29240.0,-1.36
03-02-2016,581.8,577.9,583.8,577.3,27020.0,1.59
04-02-2016,580.0,585.0,588.0,575.9,28030.0,-0.31
05-02-2016,555.5,579.0,582.2,547.4,42740.0,-4.22
08-02-2016,563.6,556.1,566.7,550.2,35920.0,1.46
09-02-2016,551.9,565.0,569.3,550.7,33040.0,-2.08
10-02-2016,542.1,551.8,556.5,539.2,39470.0,-1.78
11-02-2016,522.6,542.4,543.4,520.5,40550.0,-3.6
12-02-2016,534.1,524.9,536.4,524.9,31820.0,2.2
15-02-2016,564.4,542.0,565.9,542.0,41880.0,5.67
16-02-2016,572.1,566.0,573.4,563.2,30390.0,1.36
17-02-2016,576.4,570.1,579.8,565.4,24500.0,0.75
18-02-2016,572.6,574.0,575.0,568.8,20340.0,-0.66
19-02-2016,592.2,574.5,594.0,574.1,26950.0,3.42
22-02-2016,599.1,588.9,602.6,587.3,31420.0,1.17
23-02-2016,592.4,594.5,600.8,588.6,27410.0,-1.12
24-02-2016,592.0,589.1,593.4,580.9,27360.0,-0.07
25-02-2016,572.9,588.5,590.0,571.6,27960.0,-3.23
26-02-2016,582.7,576.6,588.9,576.6,26270.0,1.71
29-02-2016,579.5,577.0,581.4,575.0,15140.0,-0.55
01-03-2016,591.6,582.0,592.8,580.2,23520.0,2.09
02-03-2016,589.9,591.6,603.9,588.7,37540.0,-0.29
03-03-2016,606.1,592.0,607.7,589.8,31300.0,2.75
04-03-2016,626.7,607.5,628.1,604.6,51410.0,3.4
07-03-2016,627.5,628.9,638.5,624.4,30120.0,0.13
08-03-2016,581.7,618.0,620.0,580.0,63220.0,-7.3
09-03-2016,599.0,586.0,601.7,586.0,45400.0,2.97
10-03-2016,593.1,598.0,599.6,585.7,30730.0,-0.98
11-03-2016,588.7,594.6,598.2,587.3,28270.0,-0.74
14-03-2016,582.5,593.0,596.4,577.3,31180.0,-1.05
15-03-2016,580.6,584.0,588.0,575.2,26590.0,-0.33
16-03-2016,578.3,580.8,583.9,572.2,26570.0,-0.4
17-03-2016,590.0,582.1,592.0,577.4,38260.0,2.02
18-03-2016,574.1,592.0,600.0,573.0,33790.0,-2.69
21-03-2016,584.1,579.3,586.5,570.3,27830.0,1.74
22-03-2016,586.9,581.9,589.3,576.2,22450.0,0.48
23-03-2016,577.9,586.4,586.9,576.6,20720.0,-1.53
24-03-2016,581.0,577.7,584.0,575.5,10750.0,0.54
28-03-2016,576.6,579.8,582.9,575.0,11010.0,-0.76
29-03-2016,564.4,577.8,578.2,561.7,27760.0,-2.12
30-03-2016,557.7,564.5,565.6,556.2,24710.0,-1.19
31-03-2016,550.6,558.0,559.3,549.4,20100.0,-1.27
01-04-2016,555.9,564.3,569.2,554.6,26710.0,0.96
04-04-2016,559.2,555.5,560.0,550.0,21580.0,0.59
05-04-2016,568.3,557.0,569.2,555.2,24490.0,1.63
06-04-2016,573.1,567.5,575.0,565.0,24110.0,0.84
07-04-2016,562.1,572.9,572.9,560.8,23760.0,-1.92
08-04-2016,572.8,564.0,575.9,563.4,21440.0,1.9
11-04-2016,567.6,574.0,577.3,564.0,18880.0,-0.91
12-04-2016,589.4,570.7,591.9,570.0,30020.0,3.84
13-04-2016,596.3,591.0,599.5,588.1,25680.0,1.17
14-04-2016,599.9,595.5,600.9,593.0,13690.0,0.6
15-04-2016,593.7,595.8,596.9,587.1,15520.0,-1.03
18-04-2016,606.4,593.5,607.4,591.2,25480.0,2.14
19-04-2016,610.1,602.1,613.2,596.6,24220.0,0.61
20-04-2016,613.2,608.0,618.7,602.5,32830.0,0.51
21-04-2016,602.1,617.0,633.8,591.3,61920.0,-1.81
22-04-2016,601.6,600.8,622.3,598.2,41280.0,-0.08
25-04-2016,606.3,603.6,610.9,599.4,27780.0,0.78
26-04-2016,609.4,605.3,614.0,598.5,29870.0,0.51
27-04-2016,610.7,605.2,614.9,603.5,29490.0,0.21
28-04-2016,613.8,608.1,616.5,604.0,21460.0,0.51
29-04-2016,628.6,618.0,631.5,611.7,21200.0,2.41
02-05-2016,629.1,634.2,636.6,627.1,14350.0,0.08
03-05-2016,633.7,629.6,646.7,623.6,54350.0,0.73
04-05-2016,630.7,633.0,636.7,628.4,31630.0,-0.47
05-05-2016,597.7,629.8,629.8,596.6,47200.0,-5.23
06-05-2016,604.4,599.0,609.6,598.6,35560.0,1.12
09-05-2016,579.1,601.4,603.1,578.0,36480.0,-4.19
10-05-2016,582.5,580.0,587.7,577.2,29280.0,0.59
11-05-2016,590.4,585.3,594.6,584.5,31350.0,1.36
12-05-2016,577.9,590.0,597.8,577.3,32830.0,-2.12
13-05-2016,580.9,577.8,584.1,575.2,23210.0,0.52
16-05-2016,584.8,581.5,589.5,577.8,22780.0,0.67
17-05-2016,587.4,583.0,589.5,579.0,25150.0,0.44
18-05-2016,581.0,582.5,585.0,576.2,21520.0,-1.09
19-05-2016,578.8,579.6,581.4,573.0,23230.0,-0.38
20-05-2016,572.1,579.2,583.3,571.2,25450.0,-1.16
23-05-2016,564.3,571.9,572.6,563.4,29250.0,-1.36
24-05-2016,570.1,567.8,574.0,565.0,28240.0,1.03
25-05-2016,562.0,569.9,571.9,561.5,24650.0,-1.42
26-05-2016,558.7,563.0,569.0,557.5,28930.0,-0.59
27-05-2016,562.1,559.5,568.5,559.5,21230.0,0.61
30-05-2016,559.0,564.0,564.0,557.0,7900.0,-0.55
31-05-2016,568.7,562.5,572.0,562.5,28120.0,1.74
01-06-2016,574.1,570.8,576.4,566.5,24380.0,0.95
02-06-2016,570.0,572.3,574.8,567.9,23370.0,-0.71
03-06-2016,572.1,570.8,581.4,570.4,31570.0,0.37
06-06-2016,581.0,576.5,586.8,576.5,25920.0,1.56
07-06-2016,576.7,580.3,581.9,572.9,21150.0,-0.74
08-06-2016,598.9,579.0,599.6,578.3,39010.0,3.85
09-06-2016,598.3,599.9,609.7,591.6,50240.0,-0.1
10-06-2016,597.6,595.4,604.0,592.8,23480.0,-0.12
13-06-2016,596.3,595.2,600.0,594.3,20160.0,-0.22
14-06-2016,597.4,595.5,599.3,592.9,19090.0,0.18
15-06-2016,603.6,598.5,613.7,598.5,45510.0,1.04
16-06-2016,597.2,601.0,603.0,593.2,25530.0,-1.06
17-06-2016,606.5,594.8,608.9,594.8,36670.0,1.56
20-06-2016,623.7,610.0,625.5,610.0,36090.0,2.84
21-06-2016,620.3,619.5,624.5,614.1,38650.0,-0.55
22-06-2016,619.0,621.7,625.9,618.0,34160.0,-0.21
23-06-2016,618.5,616.6,620.4,615.2,22580.0,-0.08
24-06-2016,608.3,613.0,614.0,597.2,35080.0,-1.65
27-06-2016,606.6,606.1,617.6,605.1,33210.0,-0.28
28-06-2016,630.1,612.6,631.3,612.6,42100.0,3.87
29-06-2016,633.3,625.0,634.2,623.6,29340.0,0.51
30-06-2016,636.7,635.0,640.3,634.3,16520.0,0.54
01-07-2016,671.1,643.5,674.2,641.4,50660.0,5.4
04-07-2016,676.3,669.0,701.4,669.0,69060.0,0.77
05-07-2016,654.9,670.1,695.8,653.0,85660.0,-3.16
06-07-2016,680.9,655.3,684.5,652.2,37390.0,3.97
07-07-2016,654.7,680.6,683.0,653.7,61890.0,-3.85
08-07-2016,663.6,651.6,668.3,650.4,52040.0,1.36
11-07-2016,674.8,667.4,684.9,667.4,42040.0,1.69
12-07-2016,701.4,679.5,706.4,678.5,55510.0,3.94
13-07-2016,688.9,708.0,715.8,687.0,47040.0,-1.78
14-07-2016,691.7,694.4,703.7,687.1,45280.0,0.41
15-07-2016,686.5,691.0,703.0,684.4,46560.0,-0.75
18-07-2016,709.7,688.2,710.5,687.6,53750.0,3.38
19-07-2016,702.5,706.2,710.1,695.0,54120.0,-1.01
20-07-2016,708.4,699.2,709.9,692.0,59290.0,0.84
21-07-2016,718.0,710.0,729.6,710.0,69110.0,1.36
22-07-2016,696.4,715.0,717.0,695.5,53470.0,-3.01
25-07-2016,705.9,701.5,707.5,697.3,37790.0,1.36
26-07-2016,694.7,701.7,701.7,687.6,37990.0,-1.59
27-07-2016,694.0,692.2,701.0,688.2,38040.0,-0.1
28-07-2016,715.3,698.2,716.8,698.0,37370.0,3.07
29-07-2016,701.4,710.9,711.1,699.4,17110.0,-1.94
01-08-2016,718.1,714.5,723.4,714.5,28690.0,2.38
02-08-2016,716.4,722.6,726.8,705.1,36810.0,-0.24
03-08-2016,720.4,717.1,722.1,708.8,38650.0,0.56
04-08-2016,708.3,715.5,715.5,698.8,44860.0,-1.68
05-08-2016,716.3,709.6,717.5,705.0,33710.0,1.13
08-08-2016,721.2,717.7,725.4,717.7,23940.0,0.68
09-08-2016,721.2,719.1,723.4,713.5,28210.0,0.0
10-08-2016,722.6,719.3,734.3,714.3,51470.0,0.19
11-08-2016,716.0,721.5,722.8,714.8,25400.0,-0.91
12-08-2016,688.7,714.0,714.0,687.8,47210.0,-3.81
16-08-2016,685.1,693.2,699.7,684.1,39900.0,-0.52
17-08-2016,685.4,690.0,691.8,680.8,30600.0,0.04
18-08-2016,689.6,689.1,695.5,684.4,25460.0,0.61
19-08-2016,694.2,688.1,697.6,686.1,22020.0,0.67
22-08-2016,688.1,691.8,691.8,681.8,23350.0,-0.88
23-08-2016,684.1,686.1,690.0,683.2,20700.0,-0.58
24-08-2016,667.6,685.3,688.5,665.9,27350.0,-2.41
25-08-2016,656.7,669.9,669.9,654.3,27360.0,-1.63
26-08-2016,656.8,660.0,663.8,653.1,28820.0,0.02
29-08-2016,659.8,657.3,661.4,657.3,9940.0,0.46
30-08-2016,655.4,660.9,661.8,651.0,23710.0,-0.67
31-08-2016,650.7,653.0,657.8,648.2,14960.0,-0.72
01-09-2016,664.6,661.0,668.0,655.8,37210.0,2.14
02-09-2016,669.3,668.0,673.3,665.0,25510.0,0.71
05-09-2016,667.2,668.2,672.0,663.6,11030.0,-0.31
06-09-2016,671.2,670.7,678.0,668.7,27890.0,0.6
07-09-2016,679.1,671.9,680.8,671.5,26410.0,1.18
08-09-2016,685.5,680.0,688.3,678.1,31250.0,0.94
09-09-2016,692.3,684.7,695.9,682.0,31590.0,0.99
12-09-2016,672.3,691.3,691.3,666.1,33550.0,-2.89
13-09-2016,662.5,671.4,676.0,660.5,20600.0,-1.46
14-09-2016,659.0,664.9,665.4,653.3,34480.0,-0.53
15-09-2016,648.9,662.0,665.9,648.2,39250.0,-1.53
16-09-2016,651.6,649.5,653.4,642.5,33190.0,0.42
19-09-2016,678.7,653.0,679.5,653.0,46050.0,4.16
20-09-2016,687.2,679.0,688.8,677.0,32900.0,1.25
21-09-2016,690.3,685.5,693.8,683.3,26060.0,0.45
22-09-2016,705.1,691.0,706.7,691.0,36160.0,2.14
23-09-2016,706.3,705.0,711.5,698.6,39400.0,0.17
26-09-2016,694.8,705.0,705.0,692.7,33180.0,-1.63
27-09-2016,703.1,694.0,718.5,685.2,76940.0,1.19
28-09-2016,707.3,703.0,710.4,698.7,34510.0,0.6
29-09-2016,693.8,709.0,716.5,691.1,39300.0,-1.91
30-09-2016,699.1,692.3,702.0,685.9,17340.0,0.76
03-10-2016,687.7,701.5,709.7,679.3,49210.0,-1.63
04-10-2016,671.7,687.0,692.4,668.0,44190.0,-2.33
05-10-2016,675.8,672.5,677.9,663.7,33350.0,0.61
06-10-2016,684.5,673.0,686.0,670.9,30080.0,1.29
07-10-2016,680.9,684.0,692.3,677.9,30480.0,-0.53
10-10-2016,699.9,682.0,701.4,682.0,35070.0,2.79
11-10-2016,697.7,698.0,701.3,691.8,17180.0,-0.31
12-10-2016,706.6,702.0,708.4,702.0,17620.0,1.28
13-10-2016,696.4,702.2,702.2,692.5,36260.0,-1.44
14-10-2016,697.9,696.6,699.0,693.5,21950.0,0.22
17-10-2016,688.1,698.5,701.4,686.5,26350.0,-1.4
18-10-2016,695.4,689.5,697.0,688.6,21580.0,1.06
19-10-2016,685.8,692.8,692.9,677.9,29960.0,-1.38
20-10-2016,675.2,686.5,688.0,674.4,21600.0,-1.55
21-10-2016,666.6,674.9,676.0,665.8,25040.0,-1.27
24-10-2016,677.6,670.8,679.0,667.4,29450.0,1.65
25-10-2016,682.0,680.4,689.6,680.4,26600.0,0.65
26-10-2016,681.2,681.9,685.9,675.2,24810.0,-0.12
27-10-2016,689.9,681.0,692.0,675.2,29130.0,1.28
28-10-2016,692.4,693.4,695.9,686.9,23890.0,0.36
30-10-2016,692.4,692.4,694.2,691.0,1060.0,0.0
31-10-2016,696.6,699.2,703.0,696.6,13340.0,0.61
01-11-2016,697.2,700.2,705.5,696.0,24670.0,0.09
02-11-2016,690.9,696.0,697.5,690.3,19770.0,-0.9
03-11-2016,700.1,694.7,704.5,694.2,21890.0,1.33
04-11-2016,698.0,700.0,703.6,696.2,19410.0,-0.3
07-11-2016,747.7,702.4,750.2,702.4,57640.0,7.12
08-11-2016,745.1,752.8,757.8,735.9,52580.0,-0.35
09-11-2016,771.4,738.0,773.7,735.0,47560.0,3.53
10-11-2016,766.9,774.8,786.9,762.1,37050.0,-0.58
11-11-2016,757.7,781.0,812.9,744.0,80360.0,-1.2
14-11-2016,769.4,757.0,771.8,751.7,17290.0,1.54
15-11-2016,769.1,773.0,773.0,748.4,28520.0,-0.04
16-11-2016,769.9,757.1,775.8,757.1,26800.0,0.1
17-11-2016,760.2,764.6,768.3,757.7,19290.0,-1.26
18-11-2016,740.7,757.9,762.0,738.3,28510.0,-2.57
21-11-2016,776.0,749.7,777.1,749.7,28800.0,4.77
22-11-2016,773.9,776.0,785.0,772.2,24390.0,-0.27
23-11-2016,798.5,776.0,799.7,773.0,27630.0,3.18
24-11-2016,791.8,803.0,804.6,790.3,30080.0,-0.84
25-11-2016,799.4,792.6,802.8,778.3,27600.0,0.96
28-11-2016,787.5,796.1,816.5,785.6,31880.0,-1.49
29-11-2016,763.9,785.0,785.0,754.7,23290.0,-3.0
30-11-2016,754.3,752.2,763.0,744.6,13860.0,-1.26
01-12-2016,764.7,767.5,775.3,761.2,24540.0,1.38
02-12-2016,781.5,762.6,786.3,756.5,27430.0,2.2
05-12-2016,790.4,787.4,800.6,785.3,24540.0,1.14
06-12-2016,786.0,787.9,792.3,780.3,22000.0,-0.56
07-12-2016,768.8,786.5,795.1,767.7,27520.0,-2.19
08-12-2016,751.8,772.0,774.6,748.2,24020.0,-2.21
09-12-2016,772.6,756.0,773.8,756.0,22310.0,2.77
12-12-2016,762.7,765.0,770.7,760.3,11900.0,-1.28
13-12-2016,769.4,766.0,776.5,758.5,24280.0,0.88
14-12-2016,773.0,773.6,776.9,762.3,21150.0,0.47
15-12-2016,763.4,775.0,776.7,761.3,21950.0,-1.24
16-12-2016,758.3,768.0,773.0,754.6,22280.0,-0.67
19-12-2016,736.3,757.9,759.4,724.4,26080.0,-2.9
20-12-2016,742.9,740.0,747.4,736.3,21010.0,0.9
21-12-2016,732.8,744.0,745.3,731.9,15590.0,-1.36
22-12-2016,729.8,731.7,732.4,717.1,23280.0,-0.41
23-12-2016,706.0,725.5,726.8,702.3,26630.0,-3.26
26-12-2016,692.2,701.9,701.9,677.8,11500.0,-1.95
27-12-2016,704.8,696.0,707.7,692.7,10860.0,1.82
28-12-2016,687.0,698.4,698.8,685.6,25800.0,-2.53
29-12-2016,685.7,690.0,692.4,678.7,18610.0,-0.19
30-12-2016,682.0,685.2,688.2,679.4,10680.0,-0.54
02-01-2017,690.7,685.2,692.0,685.1,5240.0,1.28
03-01-2017,683.8,695.0,701.9,680.1,32710.0,-1.0
04-01-2017,697.1,687.3,698.3,681.6,24500.0,1.95
05-01-2017,696.1,698.5,704.4,693.5,26930.0,-0.14
06-01-2017,700.5,694.9,702.8,692.0,19310.0,0.63
09-01-2017,706.9,704.5,709.4,701.4,21780.0,0.91
10-01-2017,721.0,709.0,725.4,708.8,23700.0,1.99
11-01-2017,688.6,720.4,724.4,686.8,38610.0,-4.49
12-01-2017,701.8,690.0,704.1,661.1,79600.0,1.92
13-01-2017,710.0,698.7,712.8,686.5,36100.0,1.17
16-01-2017,697.2,708.0,708.8,696.0,23070.0,-1.8
17-01-2017,688.0,695.8,702.2,685.7,28620.0,-1.32
18-01-2017,693.1,690.2,698.0,688.6,20150.0,0.74
19-01-2017,673.2,695.0,696.4,672.0,36850.0,-2.87
20-01-2017,658.7,676.5,678.1,655.1,39290.0,-2.15
23-01-2017,664.6,665.3,675.0,661.4,32299.999999999996,0.9
24-01-2017,667.0,669.7,670.3,660.6,30490.0,0.36
25-01-2017,659.8,668.6,668.6,648.2,39980.0,-1.08
27-01-2017,645.1,658.0,658.0,636.5,39280.0,-2.23
30-01-2017,656.9,650.0,658.0,643.4,28550.0,1.83
31-01-2017,667.8,655.2,672.1,654.1,23390.0,1.66
01-02-2017,692.1,682.5,693.5,676.0,29510.0,3.64
02-02-2017,696.9,689.0,707.4,688.5,39800.0,0.69
03-02-2017,689.6,690.7,694.5,681.1,38990.0,-1.05
06-02-2017,703.1,693.0,703.8,693.0,26420.0,1.96
07-02-2017,696.9,698.0,702.5,693.6,24860.0,-0.88
08-02-2017,701.9,698.0,709.4,697.3,27120.0,0.72
09-02-2017,686.3,700.8,703.0,685.4,29080.0,-2.22
10-02-2017,710.8,691.8,712.6,691.8,33470.0,3.57
13-02-2017,714.5,713.0,721.6,712.6,26970.0,0.52
14-02-2017,720.4,717.1,726.2,712.0,33950.0,0.83
15-02-2017,728.4,718.1,729.0,713.6,33580.0,1.11
16-02-2017,739.6,729.8,740.4,724.6,44430.0,1.54
17-02-2017,739.7,734.2,740.3,725.7,42230.0,0.01
20-02-2017,744.3,736.5,745.0,736.0,22140.0,0.62
21-02-2017,721.5,738.0,742.4,720.2,34400.0,-3.06
22-02-2017,716.5,723.4,725.5,715.2,26430.0,-0.69
23-02-2017,700.2,713.1,715.2,698.5,31890.0,-2.27
24-02-2017,723.7,710.0,725.0,707.7,17890.0,3.36
27-02-2017,734.1,725.0,735.7,722.6,24090.0,1.44
28-02-2017,726.7,730.0,731.0,723.6,9820.0,-1.01
01-03-2017,737.1,736.1,744.1,733.5,25800.0,1.43
02-03-2017,722.4,735.0,737.5,720.7,28500.0,-1.99
03-03-2017,735.7,726.1,737.0,725.8,26210.0,1.84
06-03-2017,738.9,736.6,740.0,729.2,22890.0,0.43
07-03-2017,710.9,733.7,734.5,709.5,36790.0,-3.79
08-03-2017,678.9,712.5,713.3,676.6,49620.0,-4.5
09-03-2017,678.0,682.0,683.3,671.5,40850.0,-0.13
10-03-2017,660.5,676.4,679.0,657.9,41060.0,-2.58
13-03-2017,675.4,665.0,679.9,665.0,17900.0,2.26
