Date,Price,Open,High,Low,Vol.,Change %
04-11-2015,25771,25940,26073,25732,15460.0,-0.58
05-11-2015,25841,25819,25922,25743,16110.0,0.27
06-11-2015,25523,25815,25899,25464,18410.0,-1.23
09-11-2015,25686,25722,25763,25625,11940.0,0.64
10-11-2015,25582,25695,25725,25491,10520.0,-0.4
11-11-2015,25471,25495,25529,25461,2350.0,-0.43
12-11-2015,25329,25455,25540,25202,10630.0,-0.56
13-11-2015,25372,25390,25499,25336,10520.0,0.17
16-11-2015,25347,25585,25725,25327,17090.0,-0.1
17-11-2015,25028,25290,25368,24960,17990.0,-1.26
18-11-2015,25094,24997,25174,24997,12160.0,0.26
19-11-2015,25291,25186,25443,25100,16550.0,0.79
20-11-2015,25243,25361,25491,25200,15030.0,-0.19
23-11-2015,25165,25183,25280,25081,14030.0,-0.31
24-11-2015,25289,25193,25379,25171,12900.0,0.49
25-11-2015,25222,25243,25275,25141,6980.0,-0.26
26-11-2015,25281,25255,25337,25250,7840.0,0.23
27-11-2015,25059,25244,25278,24965,14450.0,-0.88
30-11-2015,25069,24994,25115,24935,9180.0,0.04
01-12-2015,24994,25183,25218,24973,2170.0,-0.3
02-12-2015,24840,25065,25127,24814,240.0,-0.62
03-12-2015,24937,24804,25060,24757,210.0,0.39
04-12-2015,25267,25095,25685,25040,20.0,1.32
07-12-2015,25552,25710,25715,25512,9110.0,1.13
08-12-2015,25526,25500,25614,25387,14580.0,-0.1
09-12-2015,25602,25530,25747,25430,15680.0,0.3
10-12-2015,25418,25515,25544,25391,10360.0,-0.72
11-12-2015,25679,25357,25714,25270,18310.0,1.03
14-12-2015,25347,25606,25623,25335,13580.0,-1.29
15-12-2015,25266,25333,25419,25190,13690.0,-0.32
16-12-2015,25468,25307,25498,25203,13790.0,0.8
17-12-2015,24841,25370,25370,24740,21520.0,-2.46
18-12-2015,25082,24871,25228,24846,16880.0,0.97
21-12-2015,25385,25173,25413,25130,15330.0,1.21
22-12-2015,25251,25339,25397,25230,12000.0,-0.53
23-12-2015,25067,25222,25240,25055,11940.0,-0.73
24-12-2015,25212,25123,25227,25092,5250.0,0.58
28-12-2015,25125,25193,25205,25111,7850.0,-0.35
29-12-2015,25130,25207,25279,25111,10950.0,0.02
30-12-2015,24982,25200,25217,24970,12450.0,-0.59
31-12-2015,24931,25009,25013,24850,8260.0,-0.2
01-01-2016,24962,24913,25039,24913,1950.0,0.12
04-01-2016,25397,25040,25521,25034,19480.0,1.74
05-01-2016,25388,25336,25490,25318,14220.0,-0.04
06-01-2016,25741,25469,25784,25439,22280.0,1.39
07-01-2016,26100,25800,26123,25769,23020.0,1.39
08-01-2016,25982,26022,26088,25770,22330.0,-0.45
11-01-2016,25870,26098,26118,25834,16990.0,-0.43
12-01-2016,25674,25883,25966,25614,17690.0,-0.76
13-01-2016,25735,25620,25790,25516,15480.0,0.24
14-01-2016,25637,25824,26015,25591,18090.0,-0.38
15-01-2016,26112,25658,26215,25658,20660.0,1.85
18-01-2016,26065,26053,26100,25966,9730.0,-0.18
19-01-2016,26057,26023,26080,25860,14440.0,-0.03
20-01-2016,26559,26199,26658,26164,24220.0,1.93
21-01-2016,26190,26361,26507,26151,22620.0,-1.39
22-01-2016,26160,26281,26282,26100,15200.0,-0.11
25-01-2016,26387,26247,26442,26206,13550.0,0.87
27-01-2016,26749,26450,26809,26450,12130.0,1.37
28-01-2016,26710,26844,26867,26600,14520.0,-0.15
29-01-2016,26638,26665,26695,26485,12370.0,-0.27
01-02-2016,26782,26700,26883,26617,2200.0,0.54
02-02-2016,26891,26848,26998,26750,390.0,0.41
03-02-2016,27198,27035,27240,26911,100.0,1.14
04-02-2016,27358,27200,27434,27182,60.0,0.59
05-02-2016,27717,27420,27834,27400,180.0,1.31
08-02-2016,28458,27578,28527,27578,23120.0,2.67
09-02-2016,28437,28421,28507,28190,21620.0,-0.07
10-02-2016,28317,28350,28350,28025,20870.0,-0.42
11-02-2016,29791,28350,30095,28350,34820.0,5.21
12-02-2016,29386,29600,29805,29340,19600.0,-1.36
15-02-2016,28690,29302,29302,28613,16020.0,-2.37
16-02-2016,28899,28610,29075,28425,22630.0,0.73
17-02-2016,28888,28953,29050,28731,16230.0,-0.04
18-02-2016,29309,28888,29369,28707,17670.0,1.46
19-02-2016,29515,29386,29638,29290,19080.0,0.7
22-02-2016,28966,29101,29165,28801,20520.0,-1.86
23-02-2016,29302,29000,29397,29000,20500.0,1.16
24-02-2016,29554,29403,29936,29241,26120.0,0.86
25-02-2016,29774,29475,29820,29394,23050.0,0.74
26-02-2016,29337,29650,29729,29152,24670.0,-1.47
29-02-2016,29513,29409,29750,29381,24780.0,0.6
01-03-2016,29226,29650,29838,29186,23870.0,-0.97
02-03-2016,29339,29199,29391,29079,21700.0,0.39
03-03-2016,29616,29275,29681,29245,17470.0,0.94
04-03-2016,29766,29700,30040,29413,32740.000000000004,0.51
07-03-2016,29592,29850,29965,29544,8920.0,-0.58
08-03-2016,29809,29650,30161,29650,23950.0,0.73
09-03-2016,29598,29666,29718,29301,22480.0,-0.71
10-03-2016,29931,29550,29961,29065,33090.0,1.13
11-03-2016,29500,29850,29923,29462,19730.0,-1.44
14-03-2016,29187,29398,29577,29126,18140.0,-1.06
15-03-2016,29037,29125,29200,28872,19800.0,-0.51
16-03-2016,28966,29051,29145,28923,13790.0,-0.24
17-03-2016,29356,29185,29600,29185,21420.0,1.35
18-03-2016,29131,29399,29450,29003,15730.0,-0.77
21-03-2016,28941,29100,29114,28820,17020.0,-0.65
22-03-2016,29049,28961,29340,28891,19570.0,0.37
23-03-2016,28604,29000,29000,28512,18210.0,-1.53
24-03-2016,28599,28500,28665,28450,3940.0,-0.02
28-03-2016,28458,28525,28525,28270,9580.0,-0.49
29-03-2016,28743,28389,28782,28341,17010.0,1.0
30-03-2016,28407,28655,28830,28361,16040.0,-1.17
31-03-2016,28549,28441,28682,28426,10650.0,0.5
01-04-2016,28040,28561,28640,27970,1920.0,-1.78
04-04-2016,28168,28080,28200,28056,380.0,0.46
05-04-2016,28486,28400,28680,28325,30.0,1.13
06-04-2016,28646,28785,28847,28579,13210.0,0.56
07-04-2016,29060,28690,29140,28690,21350.0,1.45
08-04-2016,29131,29145,29152,28851,15780.0,0.24
11-04-2016,29330,29181,29400,29135,16350.000000000002,0.68
12-04-2016,29336,29284,29495,29240,15680.0,0.02
13-04-2016,29202,29286,29286,29058,14930.0,-0.46
14-04-2016,28760,29050,29090,28715,10570.0,-1.51
15-04-2016,28959,28825,28993,28806,6820.0,0.69
18-04-2016,28983,29010,29170,28934,13670.0,0.08
19-04-2016,29326,29050,29375,29050,9930.0,1.18
20-04-2016,29317,29324,29418,29170,14000.0,-0.03
21-04-2016,29357,29255,29756,29210,24230.0,0.14
22-04-2016,29021,29373,29420,28986,15810.0,-1.14
25-04-2016,29262,29092,29300,29060,14070.0,0.83
26-04-2016,29202,29287,29287,29013,15440.0,-0.21
27-04-2016,29383,29246,29435,29246,15740.0,0.62
28-04-2016,29686,29350,29727,29275,17680.0,1.03
29-04-2016,30266,29749,30375,29749,22990.0,1.95
02-05-2016,30294,30300,30538,30240,16780.0,0.09
03-05-2016,30224,30285,30448,30126,22040.0,-0.23
04-05-2016,29991,30150,30314,29966,21520.0,-0.77
05-05-2016,29897,30120,30180,29860,18830.0,-0.31
06-05-2016,30378,30120,30420,30000,24450.0,1.61
09-05-2016,29805,30215,30215,29765,17870.0,-1.89
10-05-2016,29783,29797,29864,29607,14620.0,-0.07
11-05-2016,29935,29901,30075,29835,15840.0,0.51
12-05-2016,29901,29886,30095,29757,16820.0,-0.11
13-05-2016,30034,29943,30068,29750,16140.0,0.44
16-05-2016,29977,30064,30269,29912,15070.0,-0.19
17-05-2016,30049,29999,30140,29855,16050.0,0.24
18-05-2016,30055,30041,30083,29911,13820.0,0.02
19-05-2016,29797,29917,29917,29623,16290.0,-0.86
20-05-2016,29691,29718,29870,29653,12850.0,-0.36
23-05-2016,29684,29677,29727,29570,10910.0,-0.02
24-05-2016,29300,29687,29687,29275,18050.0,-1.29
25-05-2016,28955,29200,29214,28861,16820.0,-1.18
26-05-2016,28738,29100,29160,28705,17590.0,-0.75
27-05-2016,28603,28691,28837,28536,13920.0,-0.47
30-05-2016,28603,28523,28700,28410,10290.0,0.0
31-05-2016,28627,28668,28719,28555,6760.0,0.08
01-06-2016,28646,28611,28798,28480,780.0,0.07
02-06-2016,28591,28665,28700,28562,100.0,-0.19
03-06-2016,29011,28600,29083,28560,30.0,1.47
06-06-2016,29450,29370,29499,29342,12380.0,1.51
07-06-2016,29366,29402,29447,29176,13910.0,-0.29
08-06-2016,29629,29400,29725,29400,16180.0,0.9
09-06-2016,29937,29710,29970,29612,17250.0,1.04
10-06-2016,30084,29901,30141,29816,17340.0,0.49
13-06-2016,30399,30094,30474,30094,17080.0,1.05
14-06-2016,30558,30350,30584,30270,19640.0,0.52
15-06-2016,30444,30450,30520,30305,15620.0,-0.37
16-06-2016,30607,30500,31245,30476,30200.0,0.54
17-06-2016,30602,30401,30657,30302,19480.0,-0.02
20-06-2016,30695,30550,30728,30340,18700.0,0.3
21-06-2016,30296,30600,30610,30231,21110.0,-1.3
22-06-2016,30122,30251,30272,30055,16850.0,-0.57
23-06-2016,29914,30077,30190,29852,23650.0,-0.69
24-06-2016,31401,30020,31925,30020,43340.0,4.97
27-06-2016,31548,31450,31740,31434,21500.0,0.47
28-06-2016,31315,31450,31450,31161,22130.0,-0.74
29-06-2016,31315,31350,31459,31253,19310.0,0.0
30-06-2016,31199,31220,31290,31131,17850.0,-0.37
01-07-2016,31463,31250,31585,31250,17550.0,0.85
04-07-2016,31783,31600,31850,31600,16410.0,1.02
05-07-2016,31953,31704,31974,31610,20950.0,0.53
06-07-2016,32116,32388,32455,32068,11610.0,0.51
07-07-2016,31881,32140,32175,31724,19860.0,-0.73
08-07-2016,31719,31875,31895,31331,22620.0,-0.51
11-07-2016,31578,31750,31888,31541,11850.0,-0.44
12-07-2016,31039,31608,31608,30992,18510.0,-1.71
13-07-2016,31274,31100,31320,31100,13540.0,0.76
14-07-2016,30950,31150,31183,30726,23090.0,-1.04
15-07-2016,30977,30900,31100,30836,19530.0,0.09
18-07-2016,31015,30901,31140,30881,15800.0,0.12
19-07-2016,31094,31050,31114,30941,13900.0,0.25
20-07-2016,30737,31065,31093,30705,17840.0,-1.15
21-07-2016,31005,30680,31045,30669,18270.0,0.87
22-07-2016,30871,30952,30980,30780,12720.0,-0.43
25-07-2016,30907,30782,30930,30682,13390.0,0.12
26-07-2016,30912,30873,30950,30784,15450.0,0.02
27-07-2016,30986,30823,31019,30786,13840.0,0.24
28-07-2016,31031,31149,31285,30955,16239.999999999998,0.15
29-07-2016,31549,31150,31598,31025,16740.0,1.67
01-08-2016,31534,31358,31550,31358,1700.0,-0.05
02-08-2016,31775,31496,31839,31448,360.0,0.76
03-08-2016,31608,31809,31939,31592,160.0,-0.53
04-08-2016,31620,31506,31675,31472,110.0,0.04
05-08-2016,31050,31600,31670,30674,190.0,-1.8
08-08-2016,31176,31202,31215,31020,11020.0,0.41
09-08-2016,31273,31174,31297,31062,15150.0,0.31
10-08-2016,31393,31324,31565,31280,14350.0,0.38
11-08-2016,31327,31350,31492,31262,14370.0,-0.21
12-08-2016,31219,31250,31577,31131,19280.0,-0.34
16-08-2016,31467,31250,31568,31250,16880.0,0.79
17-08-2016,31368,31360,31415,31300,10600.0,-0.31
18-08-2016,31478,31399,31518,31355,11440.0,0.35
19-08-2016,31404,31411,31492,31300,15360.0,-0.24
22-08-2016,31379,31325,31395,31204,12480.0,-0.08
23-08-2016,31370,31300,31415,31263,13290.0,-0.03
24-08-2016,31046,31290,31357,31027,15870.0,-1.03
25-08-2016,30928,31029,31054,30851,11480.0,-0.38
26-08-2016,30990,30910,31320,30891,17860.0,0.2
29-08-2016,31075,30940,31093,30879,9580.0,0.27
30-08-2016,30821,31045,31049,30805,15470.0,-0.82
31-08-2016,30724,30840,30884,30670,12820.0,-0.31
01-09-2016,30772,30750,30869,30610,13280.0,0.16
02-09-2016,30920,30919,31065,30560,18980.0,0.48
05-09-2016,30985,30930,31019,30922,1960.0,0.21
06-09-2016,31378,30995,31410,30927,13330.0,1.27
07-09-2016,31305,31440,31466,31250,11170.0,-0.23
08-09-2016,31203,31350,31380,31153,10840.0,-0.33
09-09-2016,31217,31245,31296,31130,9970.0,0.04
12-09-2016,31019,31150,31206,30951,12820.0,-0.63
13-09-2016,31081,31041,31179,31017,7680.0,0.2
14-09-2016,31038,31030,31116,31003,10050.0,-0.14
15-09-2016,30910,31058,31178,30792,13910.0,-0.41
16-09-2016,30813,30875,30934,30800,9840.0,-0.31
19-09-2016,30903,30932,30980,30880,9720.0,0.29
20-09-2016,30924,30950,31050,30876,10480.0,0.07
21-09-2016,31205,30975,31238,30841,13200.0,0.91
22-09-2016,31332,31250,31380,31157,14210.0,0.41
23-09-2016,31281,31242,31350,31205,9680.0,-0.16
26-09-2016,31328,31236,31350,31211,8320.0,0.15
27-09-2016,30978,31271,31271,30962,14030.0,-1.12
28-09-2016,30955,30980,31039,30866,10460.0,-0.07
29-09-2016,31165,30990,31194,30975,12250.0,0.68
30-09-2016,30742,31100,31240,30670,10250.0,-1.36
03-10-2016,30579,30732,30828,30552,1040.0,-0.53
04-10-2016,29991,30645,30714,29885,340.0,-1.92
05-10-2016,29870,30036,30036,29786,70.0,-0.4
06-10-2016,29575,29835,29949,29550,13030.0,-0.99
07-10-2016,29578,29600,29860,29300,19360.0,0.01
10-10-2016,29658,29650,29798,29630,8990.0,0.27
11-10-2016,29719,29565,29785,29565,4230.0,0.21
12-10-2016,29651,29692,29779,29590,4900.0,-0.23
13-10-2016,29709,29800,29885,29692,12700.0,0.2
14-10-2016,29656,29675,29725,29460,14300.0,-0.18
17-10-2016,29705,29673,29734,29600,11120.0,0.17
18-10-2016,29786,29750,29840,29680,13190.0,0.27
19-10-2016,29901,29779,29995,29757,11390.0,0.39
20-10-2016,29910,29990,30063,29881,12810.0,0.03
21-10-2016,29946,29850,29975,29810,11750.0,0.12
24-10-2016,29763,29905,29905,29730,16560.0,-0.61
25-10-2016,29942,29842,29982,29739,11640.0,0.6
26-10-2016,29834,29980,30000,29802,10700.0,-0.36
27-10-2016,29927,29846,29962,29831,8360.0,0.31
28-10-2016,30082,29989,30157,29720,11520.0,0.52
30-10-2016,30064,30070,30070,30032,1320.0,-0.06
31-10-2016,29950,30010,30030,29916,3050.0,-0.38
01-11-2016,30285,30000,30314,30000,8730.0,1.12
02-11-2016,30666,30350,30686,30350,12290.0,1.26
03-11-2016,30487,30649,30649,30206,16239.999999999998,-0.58
04-11-2016,30557,30430,30624,30372,12350.0,0.23
07-11-2016,30078,30510,30510,30005,12610.0,-1.57
08-11-2016,29880,30100,30368,29731,18670.0,-0.66
09-11-2016,29877,30400,31376,29805,28850.0,-0.01
10-11-2016,29900,30053,30195,29771,14790.0,0.08
11-11-2016,29396,29830,29957,29250,16850.0,-1.69
14-11-2016,29607,29328,29698,29281,9250.0,0.72
15-11-2016,29320,29558,29558,29223,11080.0,-0.97
16-11-2016,29383,29371,29441,29315,7600.0,0.21
17-11-2016,29131,29347,29390,29091,7920.0,-0.86
18-11-2016,28937,29000,29000,28800,9500.0,-0.67
21-11-2016,29135,29024,29200,28946,6080.0,0.68
22-11-2016,29139,29178,29224,29060,5620.0,0.01
23-11-2016,28829,29179,29225,28716,11000.0,-1.06
24-11-2016,28746,28743,28790,28630,6060.0,-0.29
25-11-2016,28598,28553,28693,28374,10060.0,-0.51
28-11-2016,28736,28702,28872,28625,6550.0,0.48
29-11-2016,28762,28754,28800,28582,6320.0,0.09
30-11-2016,28385,28740,28740,28338,6640.0,-1.31
01-12-2016,27920,28400,28400,27881,890.0,-1.64
02-12-2016,28427,28200,28490,28180,240.0,1.82
05-12-2016,28266,28300,28525,28116,170.0,-0.57
06-12-2016,27827,28002,28055,27810,5880.0,-1.55
07-12-2016,27911,27856,28025,27810,6890.0,0.3
08-12-2016,27777,27911,27923,27750,6020.0,-0.48
09-12-2016,27576,27750,27796,27531,7010.0,-0.72
12-12-2016,27666,27500,27682,27415,4570.0,0.33
13-12-2016,27535,27635,27648,27475,5380.0,-0.47
14-12-2016,27587,27594,27685,27562,5090.0,0.19
15-12-2016,27019,27401,27401,26901,10610.0,-2.06
16-12-2016,27164,27043,27266,26972,8490.0,0.54
19-12-2016,27260,27190,27280,27168,4840.0,0.35
20-12-2016,27130,27180,27194,27015,7320.0,-0.48
21-12-2016,26990,27143,27207,26972,7300.0,-0.52
22-12-2016,26968,26980,27080,26862,6940.0,-0.08
23-12-2016,26994,26995,27042,26910,4070.0000000000005,0.1
26-12-2016,27037,27004,27068,26916,1600.0,0.16
27-12-2016,27170,27120,27419,27061,7290.0,0.49
28-12-2016,27300,27238,27347,27200,5060.0,0.48
29-12-2016,27562,27350,27589,27320,6920.0,0.96
30-12-2016,27445,27591,27634,27421,6150.0,-0.42
02-01-2017,27570,27401,27600,27401,2510.0,0.46
03-01-2017,27778,27568,27823,27450,10700.0,0.75
04-01-2017,27682,27685,27815,27657,7110.0,-0.35
05-01-2017,27948,27800,27978,27785,9430.0,0.96
06-01-2017,27887,27892,27983,27825,7960.0,-0.22
09-01-2017,28051,27915,28080,27841,6610.0,0.59
10-01-2017,28144,28020,28260,28009,8340.0,0.33
11-01-2017,28300,28158,28345,28082,10240.0,0.55
12-01-2017,28393,28350,28520,28337,9730.0,0.33
13-01-2017,28380,28360,28440,28240,7980.0,-0.05
16-01-2017,28529,28450,28607,28450,5160.0,0.53
17-01-2017,28738,28580,28776,28571,9580.0,0.73
18-01-2017,28791,28738,28825,28675,7070.0,0.18
19-01-2017,28528,28646,28646,28460,8970.0,-0.91
20-01-2017,28625,28649,28696,28533,7950.0,0.34
23-01-2017,28803,28650,28857,28650,8910.0,0.62
24-01-2017,28725,28801,28801,28700,6170.0,-0.27
25-01-2017,28385,28650,28650,28357,8410.0,-1.18
27-01-2017,28353,28250,28383,28085,8510.0,-0.11
30-01-2017,28524,28384,28560,28336,7720.0,0.6
31-01-2017,28942,28570,28990,28570,6730.0,1.47
01-02-2017,28870,28873,29105,28800,1890.0,-0.25
02-02-2017,28981,29065,29257,28875,290.0,0.38
03-02-2017,28964,29025,29099,28860,80.0,-0.06
06-02-2017,29193,28950,29220,28950,9830.0,0.79
07-02-2017,29332,29250,29348,29180,10040.0,0.48
08-02-2017,29330,29311,29414,29241,9700.0,-0.01
09-02-2017,29089,29338,29388,29057,13000.0,-0.82
10-02-2017,29173,29016,29204,28925,9470.0,0.29
13-02-2017,29021,29120,29166,28941,7190.0,-0.52
14-02-2017,29001,29050,29173,28953,10300.0,-0.07
15-02-2017,29143,29063,29170,28872,10920.0,0.49
16-02-2017,29416,29195,29485,29182,10900.0,0.94
17-02-2017,29360,29347,29449,29302,9010.0,-0.19
20-02-2017,29303,29251,29325,29195,5920.0,-0.19
21-02-2017,29301,29202,29330,29075,11430.0,-0.01
22-02-2017,29208,29240,29345,29174,8990.0,-0.32
23-02-2017,29451,29252,29468,29215,10190.0,0.83
24-02-2017,29623,29550,29649,29511,5160.0,0.58
27-02-2017,29710,29587,29785,29541,8170.0,0.29
28-02-2017,29566,29650,29650,29500,8860.0,-0.48
01-03-2017,29428,29451,29453,29266,9950.0,-0.47
02-03-2017,29170,29419,29422,29143,10540.0,-0.88
03-03-2017,29020,29168,29200,28952,10010.0,-0.51
06-03-2017,28945,29100,29189,28923,8140.000000000001,-0.26
07-03-2017,28751,28941,28949,28721,9600.0,-0.67
08-03-2017,28629,28774,28775,28581,9220.0,-0.42
09-03-2017,28446,28550,28597,28402,10130.0,-0.64
10-03-2017,28366,28350,28464,28251,9450.0,-0.28
13-03-2017,28251,28420,28420,28210,3190.0,-0.41
14-03-2017,28076,28250,28279,28055,8090.0,-0.62
15-03-2017,27985,28054,28054,27907,8240.0,-0.32
16-03-2017,28411,28325,28540,28325,11380.0,1.52
17-03-2017,28509,28390,28530,28390,6420.0,0.34
20-03-2017,28505,28550,28599,28490,6770.0,-0.01
21-03-2017,28851,28450,28881,28392,11760.0,1.21
22-03-2017,28885,28811,28929,28803,9950.0,0.12
23-03-2017,28800,28819,28948,28750,9690.0,-0.29
24-03-2017,28793,28763,28828,28703,6500.0,-0.02
27-03-2017,28807,28870,28938,28762,6510.0,0.05
28-03-2017,28848,28799,28892,28760,7430.0,0.14
29-03-2017,28703,28751,28751,28626,7500.0,-0.5
30-03-2017,28542,28695,28720,28501,6600.0,-0.56
31-03-2017,28463,28460,28527,28420,4870.0,-0.28
03-04-2017,28702,28420,28734,28404,860.0,0.84
04-04-2017,28862,28820,28963,28816,270.0,0.56
05-04-2017,28677,28860,28890,28635,300.0,-0.64
06-04-2017,28721,28935,28950,28701,8220.0,0.15
07-04-2017,28684,28884,29000,28661,12230.0,-0.13
10-04-2017,28739,28682,28800,28621,8039.999999999999,0.19
11-04-2017,29193,28840,29229,28765,12360.0,1.58
12-04-2017,29229,29216,29297,29167,9080.0,0.12
13-04-2017,29409,29300,29433,29281,9280.0,0.62
17-04-2017,29430,29450,29483,29370,9120.0,0.07
18-04-2017,29514,29401,29539,29252,11900.0,0.29
19-04-2017,29305,29414,29414,29201,9080.0,-0.71
20-04-2017,29295,29254,29342,29203,8580.0,-0.03
21-04-2017,29418,29273,29447,29223,8150.0,0.42
24-04-2017,29131,29250,29250,28960,11020.0,-0.98
25-04-2017,28814,29070,29070,28765,10430.0,-1.09
26-04-2017,28719,28753,28821,28660,9210.0,-0.33
27-04-2017,28769,28789,28817,28703,7700.0,0.17
28-04-2017,28873,28813,28897,28790,6490.0,0.36
01-05-2017,28653,28777,28894,28636,5320.0,-0.76
02-05-2017,28582,28620,28646,28554,7280.0,-0.25
03-05-2017,28472,28572,28597,28405,8520.0,-0.38
04-05-2017,28072,28371,28371,28020,11100.0,-1.4
05-05-2017,28072,28140,28250,28055,9840.0,0.0
08-05-2017,28091,28118,28237,28071,7870.0,0.07
09-05-2017,27971,28141,28174,27951,10880.0,-0.43
10-05-2017,27996,28086,28145,27970,7400.0,0.09
11-05-2017,28004,27984,28093,27932,8900.0,0.03
12-05-2017,28005,28008,28129,27972,7930.0,0.0
15-05-2017,27992,28024,28142,27982,9570.0,-0.05
16-05-2017,28094,28020,28135,28020,7840.0,0.36
17-05-2017,28619,28150,28645,28150,12480.0,1.87
18-05-2017,28705,28650,29004,28567,17260.0,0.3
19-05-2017,28635,28647,28785,28530,9630.0,-0.24
22-05-2017,28785,28593,28800,28564,8150.0,0.52
23-05-2017,28811,28850,28935,28755,10160.0,0.09
24-05-2017,28713,28750,28760,28645,8029.999999999999,-0.34
25-05-2017,28661,28750,28765,28630,7820.0,-0.18
26-05-2017,28888,28715,28904,28705,8630.0,0.79
29-05-2017,28900,28870,28941,28832,4760.0,0.04
30-05-2017,28741,28949,28986,28712,8650.0,-0.55
31-05-2017,28843,28705,28880,28643,5620.0,0.35
01-06-2017,28652,28770,28777,28550,810.0,-0.66
02-06-2017,28871,28629,28905,28600,110.0,0.76
05-06-2017,29024,29074,29080,28953,40.0,0.53
06-06-2017,29567,29280,29585,29280,10750.0,1.87
07-06-2017,29440,29524,29544,29388,9480.0,-0.43
08-06-2017,29131,29350,29405,29020,11500.0,-1.05
09-06-2017,29019,29101,29101,28905,9190.0,-0.38
12-06-2017,28993,28951,29049,28930,8850.0,-0.09
13-06-2017,28944,28987,28991,28810,8360.0,-0.17
14-06-2017,29030,29050,29087,28880,9730.0,0.3
15-06-2017,28768,28950,28950,28705,10430.0,-0.9
16-06-2017,28690,28770,28799,28675,6660.0,-0.27
19-06-2017,28542,28650,28650,28526,7620.0,-0.52
20-06-2017,28526,28533,28599,28487,8390.0,-0.06
21-06-2017,28577,28590,28634,28448,8440.0,0.18
22-06-2017,28629,28645,28749,28620,7350.0,0.18
23-06-2017,28734,28683,28820,28680,7130.0,0.37
26-06-2017,28510,28450,28527,28350,5240.0,-0.78
27-06-2017,28553,28480,28648,28473,9560.0,0.15
28-06-2017,28567,28610,28725,28508,9940.0,0.05
29-06-2017,28608,28623,28629,28431,10700.0,0.14
30-06-2017,28439,28609,28609,28405,9160.0,-0.59
03-07-2017,28086,28421,28421,28067,13170.0,-1.24
04-07-2017,28115,28073,28213,28073,7970.0,0.1
05-07-2017,28107,28170,28191,28005,11930.0,-0.03
06-07-2017,28116,28170,28188,28092,8580.0,0.03
07-07-2017,27784,28050,28118,27724,13700.0,-1.18
10-07-2017,27794,27732,27820,27603,11050.0,0.04
11-07-2017,27834,27742,27870,27678,8990.0,0.14
12-07-2017,27851,27915,27977,27802,9290.0,0.06
13-07-2017,27837,27950,27957,27812,7670.0,-0.05
14-07-2017,27996,27823,28073,27771,10350.0,0.57
17-07-2017,28120,28050,28143,28025,8850.0,0.44
18-07-2017,28253,28138,28285,28125,8880.0,0.47
19-07-2017,28250,28255,28260,28121,8180.0,-0.01
20-07-2017,28331,28217,28380,28131,10720.0,0.29
21-07-2017,28541,28327,28559,28283,7650.0,0.74
24-07-2017,28516,28563,28610,28500,7130.0,-0.09
25-07-2017,28478,28538,28579,28392,9360.0,-0.13
26-07-2017,28384,28400,28403,28304,7810.0,-0.33
27-07-2017,28476,28600,28607,28367,9930.0,0.32
28-07-2017,28580,28477,28595,28395,7420.0,0.37
31-07-2017,28557,28473,28620,28467,5800.0,-0.08
01-08-2017,28404,28521,28569,28350,1030.0,-0.54
02-08-2017,28437,28420,28509,28400,410.0,0.12
03-08-2017,28487,28383,28499,28300,70.0,0.18
04-08-2017,28573,28487,28666,28435,90.0,0.3
07-08-2017,28457,28389,28488,28372,5200.0,-0.41
08-08-2017,28379,28462,28529,28300,8520.0,-0.27
09-08-2017,28844,28520,28865,28520,10510.0,1.64
10-08-2017,29176,28900,29223,28900,11250.0,1.15
11-08-2017,29203,29199,29295,29071,10910.0,0.09
14-08-2017,29080,29114,29163,29023,7630.0,-0.42
16-08-2017,28952,28950,28970,28800,9710.0,-0.44
17-08-2017,29151,29050,29229,29050,9180.0,0.69
18-08-2017,29163,29170,29443,29075,13290.0,0.04
21-08-2017,29283,29125,29314,29079,9850.0,0.41
22-08-2017,29105,29238,29238,29036,10050.0,-0.61
23-08-2017,29164,29106,29214,29074,8270.0,0.2
24-08-2017,29099,29142,29182,29046,7540.0,-0.22
25-08-2017,29167,29096,29224,28777,7630.0,0.23
28-08-2017,29503,29195,29518,29173,10800.0,1.15
29-08-2017,29662,29550,29937,29550,13130.0,0.54
30-08-2017,29555,29641,29641,29466,10390.0,-0.36
31-08-2017,29745,29500,29767,29412,10310.0,0.64
01-09-2017,29823,29735,29880,29688,9750.0,0.26
04-09-2017,30105,30011,30267,30011,8890.0,0.95
05-09-2017,30223,30178,30243,29955,12050.0,0.39
06-09-2017,30075,30245,30286,30035,9030.0,-0.49
07-09-2017,30282,30076,30368,30055,10830.0,0.69
08-09-2017,30268,30382,30474,30210,10510.0,-0.05
11-09-2017,29933,30200,30200,29917,7590.0,-1.11
12-09-2017,29943,29911,29971,29820,8280.0,0.03
13-09-2017,29886,29999,30058,29820,9710.0,-0.19
14-09-2017,30010,29807,30050,29765,11100.0,0.41
15-09-2017,29856,30022,30040,29825,9540.0,-0.51
18-09-2017,29547,29820,29820,29538,9040.0,-1.03
19-09-2017,29621,29566,29682,29546,8620.0,0.25
20-09-2017,29774,29693,29799,29680,7920.0,0.52
21-09-2017,29564,29555,29623,29443,11620.0,-0.71
22-09-2017,29585,29650,29746,29556,8580.0,0.07
25-09-2017,30039,29510,30129,29510,10180.0,1.53
26-09-2017,29872,30100,30169,29780,11180.0,-0.56
27-09-2017,29658,29840,29928,29626,9280.0,-0.72
