Date,Price,Open,High,Low,Vol.,Change %
04-11-2015,35504,35962,35965,35478,19370.0,-0.82
05-11-2015,35500,35506,35595,35272,16960.0,-0.01
06-11-2015,34910,35401,35550,34870,19710.0,-1.66
09-11-2015,34552,35081,35165,34500,14420.0,-1.03
10-11-2015,34272,34591,34627,34034,18820.0,-0.81
11-11-2015,34190,34248,34270,34160,2210.0,-0.24
12-11-2015,33889,34173,34450,33751,15120.0,-0.88
13-11-2015,33845,33896,34188,33753,14440.0,-0.13
16-11-2015,33796,34000,34299,33773,17940.0,-0.14
17-11-2015,33707,33827,33868,33475,18700.0,-0.26
18-11-2015,33562,33600,33845,33400,14510.0,-0.43
19-11-2015,33830,33744,34178,33582,19760.0,0.8
20-11-2015,33589,33812,34162,33474,21370.0,-0.71
23-11-2015,33608,33465,33799,33152,21460.0,0.06
24-11-2015,33889,33643,33997,33566,17400.0,0.84
25-11-2015,33814,33725,33864,33484,11490.0,-0.22
26-11-2015,34081,33885,34324,33873,14680.0,0.79
27-11-2015,33701,33900,33962,33511,18240.0,-1.11
30-11-2015,33480,33641,33779,33412,15410.0,-0.66
01-12-2015,33299,33597,33763,33256,3740.0,-0.54
02-12-2015,33228,33413,33615,33200,460000.0,-0.21
03-12-2015,33477,33185,33621,33102,180000.0,0.75
04-12-2015,34424,33600,34490,33521,160000.0,2.83
07-12-2015,34771,35136,35359,34750,16120.000000000002,1.01
08-12-2015,34373,34725,34725,34225,18890.0,-1.14
09-12-2015,34506,34374,34799,34301,18720.0,0.39
10-12-2015,34215,34396,34496,34190,14150.0,-0.84
11-12-2015,33983,34151,34292,33626,22200.0,-0.68
14-12-2015,33487,33917,33950,33380,19060.0,-1.46
15-12-2015,33593,33433,33645,33335,17780.0,0.32
16-12-2015,34400,33629,34460,33502,23210.0,2.4
17-12-2015,33170,34159,34159,33030,28440.0,-3.58
18-12-2015,33933,33182,34146,33115,24450.0,2.3
21-12-2015,34301,34033,34350,33874,22720.0,1.08
22-12-2015,34286,34224,34531,34140,16370.000000000002,-0.04
23-12-2015,34215,34175,34338,34065,15200.0,-0.21
24-12-2015,34345,34237,34399,34173,7300.0,0.38
28-12-2015,33451,34222,34236,33421,21350.0,-2.6
29-12-2015,33558,33645,33800,33513,17520.0,0.32
30-12-2015,33390,33656,33696,33217,18830.0,-0.5
31-12-2015,33299,33543,33566,33173,13270.0,-0.27
01-01-2016,33335,33399,33411,33233,2640.0,0.11
04-01-2016,33533,33364,34164,33364,34340.0,0.59
05-01-2016,33666,33600,33900,33543,21010.0,0.4
06-01-2016,33774,33691,34125,33625,29240.0,0.32
07-01-2016,34531,33825,34589,33639,32570.0,2.24
08-01-2016,33824,34400,34400,33706,25330.0,-2.05
11-01-2016,33664,33900,33970,33530,16830.0,-0.47
12-01-2016,33389,33583,33650,33313,20300.0,-0.82
13-01-2016,34171,33386,34231,33325,27330.0,2.34
14-01-2016,33638,34175,34320,33579,24590.0,-1.56
15-01-2016,34054,33738,34489,33670,25010.0,1.24
18-01-2016,34096,34083,34149,33842,10730.0,0.12
19-01-2016,34428,34090,34489,33962,22840.0,0.97
20-01-2016,34689,34380,34832,34334,23820.0,0.76
21-01-2016,34374,34601,34739,34021,24640.0,-0.91
22-01-2016,34277,34292,34870,34225,20180.0,-0.28
25-01-2016,34679,34277,34800,34277,19290.0,1.17
27-01-2016,35296,34964,35418,34964,18110.0,1.78
28-01-2016,34806,35310,35363,34500,21660.0,-1.39
29-01-2016,34750,34822,34855,34516,15960.0,-0.16
01-02-2016,34870,34789,35052,34617,16079.999999999998,0.35
02-02-2016,34805,34807,35100,34704,14890.0,-0.19
03-02-2016,35732,34915,35790,34852,26100.0,2.66
04-02-2016,35829,35599,35995,35541,17840.0,0.27
05-02-2016,35806,35866,36093,35526,23100.0,-0.06
08-02-2016,37127,36113,37280,36007,29560.0,3.69
09-02-2016,37248,37227,37345,36886,20480.0,0.33
10-02-2016,36780,37100,37100,36425,22640.0,-1.26
11-02-2016,38288,36936,38800,36936,36450.0,4.1
12-02-2016,37984,38085,38241,37771,15830.0,-0.79
15-02-2016,37088,37620,37620,36826,16980.0,-2.36
16-02-2016,37219,36900,37470,36777,20730.0,0.35
17-02-2016,37197,37350,37406,36933,15930.0,-0.06
18-02-2016,37522,37130,37582,36968,14840.0,0.87
19-02-2016,37517,37483,37750,37302,18160.0,-0.01
22-02-2016,36981,37115,37136,36392,21400.0,-1.43
23-02-2016,37176,36980,37333,36925,17240.0,0.53
24-02-2016,37230,37279,37923,36988,25200.0,0.15
25-02-2016,37207,37171,37444,36860,19790.0,-0.06
26-02-2016,36250,37105,37117,36145,23650.0,-2.57
29-02-2016,36081,36103,36274,35910,13490.0,-0.47
01-03-2016,35621,36250,36475,35583,1950.0,-1.27
02-03-2016,36051,35680,36151,35680,390000.0,1.21
03-03-2016,36304,35967,36370,35736,260000.0,0.7
04-03-2016,36821,36594,37230,36553,90000.0,1.42
07-03-2016,37569,37922,38180,37402,11240.0,2.03
08-03-2016,37427,37500,38150,37360,21570.0,-0.38
09-03-2016,37223,37160,37373,36884,20020.0,-0.55
10-03-2016,37670,37150,37740,36655,26990.0,1.2
11-03-2016,37610,37740,37815,37408,16530.0,-0.16
14-03-2016,37420,37505,38142,37283,22600.0,-0.51
15-03-2016,37077,37225,37317,36883,17780.0,-0.92
16-03-2016,36899,36951,37172,36855,11090.0,-0.48
17-03-2016,38143,37250,38290,37250,29530.0,3.37
18-03-2016,37756,38347,38588,37577,21720.0,-1.01
21-03-2016,37864,37769,37940,37486,18320.0,0.29
22-03-2016,37864,37870,38291,37755,18700.0,0.0
23-03-2016,36766,37786,37837,36737,26080.0,-2.9
24-03-2016,36669,36720,36945,36621,6650.0,-0.26
28-03-2016,36563,36600,36901,36452,12370.0,-0.29
29-03-2016,36560,36518,36743,36241,19310.0,-0.01
30-03-2016,36329,36624,36840,36256,18130.0,-0.63
31-03-2016,36751,36377,36900,36330,16059.999999999998,1.16
01-04-2016,35922,36704,36848,35419,28820.0,-2.26
04-04-2016,35581,35995,35995,35551,13330.0,-0.95
05-04-2016,36082,35825,36340,35811,16880.0,1.41
06-04-2016,35986,36079,36280,35752,18740.0,-0.27
07-04-2016,36382,36048,36621,36000,22680.0,1.1
08-04-2016,36671,36600,36699,36150,14690.0,0.79
11-04-2016,37764,36750,37844,36715,22720.0,2.98
12-04-2016,38312,37685,38370,37515,25970.0,1.45
13-04-2016,38563,38200,38600,37965,22510.0,0.66
14-04-2016,38306,38230,38450,38005,12100.0,-0.67
15-04-2016,38507,38351,38647,38160,9820.0,0.52
18-04-2016,38322,38251,38520,38150,13320.0,-0.48
19-04-2016,39747,38548,40042,38548,20830.0,3.72
20-04-2016,40132,39850,40290,39578,28840.0,0.97
21-04-2016,40086,40400,41421,39480,55370.0,-0.11
22-04-2016,39985,40151,40819,39800,29590.0,-0.25
25-04-2016,40102,40300,40375,39705,23830.0,0.29
26-04-2016,40190,40083,40280,39691,21610.0,0.22
27-04-2016,40565,40350,40899,40190,25350.0,0.93
28-04-2016,41044,40700,41150,40391,22340.0,1.18
29-04-2016,41566,41250,41869,41250,25170.0,1.27
02-05-2016,41217,41618,41975,41089,2490.0,-0.84
03-05-2016,40984,41101,41363,40741,630000.0,-0.57
04-05-2016,40739,40690,40832,40500,40000.0,-0.6
05-05-2016,40915,40915,41900,40730,260000.0,0.43
06-05-2016,41731,41242,41840,41141,26020.0,1.99
09-05-2016,40749,41555,41559,40511,22000.0,-2.35
10-05-2016,40839,40725,40907,40620,13970.0,0.22
11-05-2016,41266,40900,41850,40900,24270.0,1.05
12-05-2016,40803,41403,41480,40673,22810.0,-1.12
13-05-2016,40974,40799,41018,40253,22110.0,0.42
16-05-2016,40987,41260,41495,40849,17780.0,0.03
17-05-2016,41180,41157,41369,40760,19470.0,0.47
18-05-2016,41048,41081,41100,40576,21610.0,-0.32
19-05-2016,39824,40871,40871,39621,31710.0,-2.98
20-05-2016,39834,39773,40150,39684,17560.0,0.03
23-05-2016,39665,39761,39822,39379,16250.0,-0.42
24-05-2016,39337,39503,39750,39290,18610.0,-0.83
25-05-2016,39229,39419,39419,39101,15920.0,-0.27
26-05-2016,39051,39440,39643,39014,21520.0,-0.45
27-05-2016,38866,38950,39127,38778,14850.0,-0.47
30-05-2016,38577,38501,38684,38357,12040.0,-0.74
31-05-2016,38400,38690,38790,38351,14850.0,-0.46
01-06-2016,38460,38351,38780,38270,17350.0,0.16
02-06-2016,38528,38520,38611,38401,10480.0,0.18
03-06-2016,39079,38568,39291,38511,18760.0,1.43
06-06-2016,39142,39203,39443,39092,14060.0,0.16
07-06-2016,39010,39151,39232,38715,16140.0,-0.34
08-06-2016,40254,39050,40444,39050,27390.0,3.19
09-06-2016,40909,40495,40989,40180,24280.0,1.63
10-06-2016,41068,40912,41140,40681,20960.0,0.39
13-06-2016,41447,40898,41509,40751,19920.0,0.92
14-06-2016,41519,41312,41615,41105,19610.0,0.17
15-06-2016,41547,41434,41599,41315,15010.0,0.07
16-06-2016,41684,41700,42441,41451,30030.0,0.33
17-06-2016,41362,41415,41475,40978,19650.0,-0.77
20-06-2016,41795,41162,41980,41162,25140.0,1.05
21-06-2016,41355,41688,41747,41151,22760.0,-1.05
22-06-2016,41193,41260,41341,40942,17960.0,-0.39
23-06-2016,41190,41105,41530,40911,22910.0,-0.01
24-06-2016,42392,41749,42990,41749,34830.0,2.92
27-06-2016,42289,42173,42665,42173,20220.0,-0.24
28-06-2016,42346,42200,42438,41852,19450.0,0.13
29-06-2016,43202,42599,43409,42599,26990.0,2.02
30-06-2016,43467,43213,43700,43104,14210.0,0.61
01-07-2016,45559,45145,45646,44601,2730.0,4.81
04-07-2016,47465,47256,48048,46568,1540.0,4.18
05-07-2016,46514,46799,46812,46095,520000.0,-2.0
06-07-2016,47788,47800,48506,47450,22630.0,2.74
07-07-2016,46893,47949,47984,46426,30780.0,-1.87
08-07-2016,47487,46901,47598,45840,39720.0,1.27
11-07-2016,47812,47900,48611,47621,27670.0,0.68
12-07-2016,47342,48060,48244,47000,34870.0,-0.98
13-07-2016,47830,47832,48100,47450,25000.0,1.03
14-07-2016,47509,47649,47690,47013,28470.0,-0.67
15-07-2016,47275,47416,47698,47101,21710.0,-0.49
18-07-2016,47167,47036,47260,46563,22430.0,-0.23
19-07-2016,47024,47027,47130,46720,18120.0,-0.3
20-07-2016,46072,46947,46980,45951,27530.0,-2.02
21-07-2016,46621,45771,46676,45598,29350.0,1.19
22-07-2016,46321,46503,46652,46170,19370.0,-0.64
25-07-2016,46473,46150,46599,45801,19800.0,0.33
26-07-2016,46404,46376,46649,46289,13050.0,-0.15
27-07-2016,47019,46258,47349,46154,23880.0,1.33
28-07-2016,47362,47128,48122,47128,29780.0,0.73
29-07-2016,47480,47515,47644,46973,25540.0,0.25
01-08-2016,47717,47588,48062,47588,18010.0,0.5
02-08-2016,48071,47679,48445,47541,22420.0,0.74
03-08-2016,47671,48229,48444,47629,23070.0,-0.83
04-08-2016,47677,47633,47929,46956,21740.0,0.01
05-08-2016,46225,47605,47713,46154,30060.0,-3.05
08-08-2016,46287,46110,46438,45877,16059.999999999998,0.13
09-08-2016,46372,46198,46450,45911,15870.0,0.18
10-08-2016,47115,46625,47635,46625,27520.0,1.6
11-08-2016,46755,46871,47219,46477,26220.0,-0.76
12-08-2016,46125,46626,47072,46030,29780.0,-1.35
16-08-2016,46336,46523,46820,46060,24670.0,0.46
17-08-2016,45886,46359,46359,45728,22210.0,-0.97
18-08-2016,46094,46275,46344,45850,18570.0,0.45
19-08-2016,45444,45978,46080,45150,24990.0,-1.41
22-08-2016,44516,45258,45258,44417,22360.0,-2.04
23-08-2016,44496,44747,44880,44450,18760.0,-0.04
24-08-2016,43766,44433,44548,43722,23690.0,-1.64
25-08-2016,43659,43850,43919,43521,16500.0,-0.24
26-08-2016,43977,43822,44723,43657,26720.0,0.73
29-08-2016,44367,43866,44480,43559,16540.0,0.89
30-08-2016,43980,44219,44299,43916,15130.0,-0.87
31-08-2016,43988,44258,44415,43924,14800.0,0.02
01-09-2016,44298,44179,44595,43832,2310.0,0.7
02-09-2016,45480,44528,45800,44300,260000.0,2.67
05-09-2016,46465,46465,46465,46465,0.0,2.17
06-09-2016,47607,46465,47694,46341,21360.0,2.46
07-09-2016,47013,47512,47548,46915,16149.999999999998,-1.25
08-09-2016,46714,47220,47360,46605,18970.0,-0.64
09-09-2016,46194,46719,46760,46125,16950.0,-1.11
12-09-2016,45447,46100,46100,45080,27350.0,-1.62
13-09-2016,45501,45800,45850,45350,13090.0,0.12
14-09-2016,45605,45510,45836,45408,18150.0,0.23
15-09-2016,45638,45569,46071,45280,22570.0,0.07
16-09-2016,45273,45540,45600,45051,17360.0,-0.8
19-09-2016,46041,45620,46268,45620,17320.0,1.7
20-09-2016,46138,46189,46245,45851,14920.0,0.21
21-09-2016,47169,45920,47325,45890,28240.0,2.23
22-09-2016,47568,47302,47635,47070,24810.0,0.85
23-09-2016,46817,47289,47415,46686,22470.0,-1.58
26-09-2016,46501,46800,46800,46310,18990.0,-0.67
27-09-2016,45494,46311,46448,45357,25750.0,-2.17
28-09-2016,45583,45363,45700,45234,16940.0,0.2
29-09-2016,45834,45805,46035,45550,20380.0,0.55
30-09-2016,45726,45680,46889,45616,30940.0,-0.24
03-10-2016,44893,45550,45891,44800,23240.0,-1.82
04-10-2016,42881,44968,45095,42570,39760.0,-4.48
05-10-2016,42615,42950,43198,42120,30980.0,-0.62
06-10-2016,41521,42500,42773,41160,32920.0,-2.57
07-10-2016,41865,41625,42300,41060,38100.0,0.83
10-10-2016,42210,42100,42579,42100,17030.0,0.82
11-10-2016,41998,42034,42316,41801,9290.0,-0.5
12-10-2016,42051,41867,42150,41755,9000.0,0.13
13-10-2016,41890,42300,42400,41851,17230.0,-0.38
14-10-2016,41821,41856,42167,41567,17880.0,-0.16
17-10-2016,41871,41826,41990,41627,12360.0,0.12
18-10-2016,42175,42099,42370,41978,18320.0,0.73
19-10-2016,42194,42185,42477,42050,17240.0,0.05
20-10-2016,41996,42350,42392,41821,18770.0,-0.47
21-10-2016,41958,41839,42068,41816,10740.0,-0.09
24-10-2016,42058,41997,42570,41931,19230.0,0.24
25-10-2016,42415,42151,42458,42151,15070.0,0.85
26-10-2016,42116,42452,42569,42053,16980.0,-0.7
27-10-2016,42222,42026,42320,42026,13170.0,0.25
28-10-2016,42541,42238,42649,41925,20580.0,0.76
30-10-2016,42425,42605,42605,42400,1040.0,-0.27
31-10-2016,42402,42506,42506,42336,5130.0,-0.05
01-11-2016,43573,42494,43740,42494,22890.0,2.76
02-11-2016,44079,43670,44200,43604,20490.0,1.16
03-11-2016,43348,44059,44059,42660,26750.0,-1.66
04-11-2016,43398,43236,43630,43000,16620.0,0.12
07-11-2016,42933,43106,43179,42609,16720.0,-1.07
08-11-2016,43309,43024,44176,42860,30770.0,0.88
09-11-2016,43379,43490,44790,43257,24870.0,0.16
10-11-2016,44166,43535,44405,43535,16620.0,1.81
11-11-2016,42194,43988,44435,41899,32160.0,-4.46
14-11-2016,41017,41543,41680,40533,16720.0,-2.79
15-11-2016,41407,41200,41590,40767,13720.0,0.95
16-11-2016,41238,41541,41637,41064,11400.0,-0.41
17-11-2016,40740,41181,41390,40665,11450.0,-1.21
18-11-2016,40388,40415,40638,40130,15650.0,-0.86
21-11-2016,40517,40467,40784,40435,9650.0,0.32
22-11-2016,40790,40765,41093,40556,13260.0,0.67
23-11-2016,40526,40784,40882,39969,18710.0,-0.65
24-11-2016,40312,40304,40425,40075,8830.0,-0.53
25-11-2016,40498,39901,40621,39860,15950.0,0.46
28-11-2016,40672,41050,41300,40535,11170.0,0.43
29-11-2016,40838,40151,40950,40114,11430.0,0.41
30-11-2016,40089,40765,40826,39930,10360.0,-1.83
01-12-2016,39718,39855,40177,39601,2230.0,-0.93
02-12-2016,40327,40031,40500,39667,280000.0,1.53
05-12-2016,40241,40181,40480,39970,80000.0,-0.21
06-12-2016,41022,40990,41421,40973,11530.0,1.94
07-12-2016,41946,40912,41999,40851,15720.0,2.25
08-12-2016,41525,41863,41863,41358,10950.0,-1.0
09-12-2016,41221,41417,41685,41126,13000.0,-0.73
12-12-2016,41724,41238,41800,41055,9290.0,1.22
13-12-2016,41235,41620,41760,40972,13390.0,-1.17
14-12-2016,41728,41227,41970,41227,13270.0,1.2
15-12-2016,39295,41301,41337,39120,33320.0,-5.83
16-12-2016,39694,39470,39923,39188,18590.0,1.02
19-12-2016,39433,39600,39672,39336,8540.0,-0.66
20-12-2016,39426,39411,39559,38670,17370.0,-0.02
21-12-2016,39140,39605,39763,39066,15180.0,-0.73
22-12-2016,38970,39007,39397,38860,13730.0,-0.43
23-12-2016,38595,39017,39165,38544,10050.0,-0.96
26-12-2016,38513,38740,38740,38325,2910.0,-0.21
27-12-2016,39118,38740,39424,38740,12720.0,1.57
28-12-2016,39420,39300,39527,39070,11970.0,0.77
29-12-2016,39621,39655,39843,39350,12220.0,0.51
30-12-2016,39049,39710,39875,38931,13160.0,-1.44
02-01-2017,39136,39174,39375,39007,2950.0,0.22
03-01-2017,40270,39350,40570,39250,23030.0,2.9
04-01-2017,40267,39811,40350,39811,11590.0,-0.01
05-01-2017,40448,40460,40678,40328,14540.0,0.45
06-01-2017,40342,40344,40538,39703,18060.0,-0.26
09-01-2017,40688,40330,40780,40222,11480.0,0.86
10-01-2017,41096,40722,41319,40556,13530.0,1.0
11-01-2017,41008,41037,41249,40570,15130.0,-0.21
12-01-2017,40859,41023,41313,40770,14950.0,-0.36
13-01-2017,40887,40757,41066,40590,13050.0,0.07
16-01-2017,40960,41277,41277,40881,7010.0,0.18
17-01-2017,41599,41114,41780,41086,16110.0,1.56
18-01-2017,41997,41645,42086,41515,11820.0,0.96
19-01-2017,41270,41704,41704,40850,18140.0,-1.73
20-01-2017,41425,41384,41606,41102,15410.0,0.38
23-01-2017,41692,41241,41830,41241,9450.0,0.64
24-01-2017,41718,41786,41929,41565,9470.0,0.06
25-01-2017,41193,41590,41590,40860,14810.0,-1.26
27-01-2017,41432,40990,41739,40470,17940.0,0.58
30-01-2017,41372,41516,41625,41300,10680.0,-0.14
31-01-2017,41911,41536,41990,41410,16620.0,1.3
01-02-2017,41889,41893,42249,41701,16050.0,-0.05
02-02-2017,41801,42250,42468,41730,15740.0,-0.21
03-02-2017,41797,41689,41878,41444,13780.0,-0.01
06-02-2017,42286,41888,42340,41888,10640.0,1.17
07-02-2017,42502,42330,42580,42170,13290.0,0.51
08-02-2017,42345,42393,42533,42195,11750.0,-0.37
09-02-2017,42031,42379,42413,41884,14550.0,-0.74
10-02-2017,42597,42145,42736,41793,14930.0,1.35
13-02-2017,42422,42629,42731,42355,11150.0,-0.41
14-02-2017,42480,42549,42888,42222,16520.0,0.14
15-02-2017,42651,42559,42689,42286,11870.0,0.4
16-02-2017,43010,42710,43131,42655,14720.0,0.84
17-02-2017,42937,42919,42999,42782,9840.0,-0.17
20-02-2017,42900,42650,42938,42616,5810.0,-0.09
21-02-2017,42836,42810,42929,42415,13730.0,-0.15
22-02-2017,42713,42747,42865,42601,9640.0,-0.29
23-02-2017,42856,42738,43062,42550,12850.0,0.33
24-02-2017,43353,43086,43425,43086,9150.0,1.16
27-02-2017,43424,43343,43574,43289,9070.0,0.16
28-02-2017,43247,43350,43605,43102,11250.0,-0.41
01-03-2017,43408,43107,43461,43065,760000.0,0.37
02-03-2017,42182,43341,43415,42069,370000.0,-2.82
03-03-2017,42151,42259,42300,41996,140000.0,-0.07
06-03-2017,42429,42780,42799,42370,9170.0,0.66
07-03-2017,41943,42475,42475,41888,11370.0,-1.15
08-03-2017,41430,41927,41959,41377,12440.0,-1.22
09-03-2017,40834,41331,41408,40776,15610.0,-1.44
10-03-2017,40528,40750,40894,40420,15760.0,-0.75
13-03-2017,40418,40680,40680,40360,4410.0,-0.27
14-03-2017,40083,40402,40467,40006,10710.0,-0.83
15-03-2017,40045,40000,40116,39808,10550.0,-0.09
16-03-2017,40598,40450,41235,40450,15700.0,1.38
17-03-2017,40909,40761,40949,40675,8189.999999999999,0.77
20-03-2017,40869,41051,41062,40810,7270.0,-0.1
21-03-2017,41282,40750,41315,40705,11590.0,1.01
22-03-2017,41233,41310,41348,41063,9210.0,-0.12
23-03-2017,41300,41170,41497,41165,11570.0,0.16
24-03-2017,41530,41302,41618,41210,9690.0,0.56
27-03-2017,42122,41650,42153,41650,10640.0,1.43
28-03-2017,42388,42036,42440,41992,10870.0,0.63
29-03-2017,42283,42190,42298,42005,9730.0,-0.25
30-03-2017,42147,42302,42400,41960,11470.0,-0.32
31-03-2017,42326,42040,42360,41901,9380.0,0.42
03-04-2017,42321,42310,42434,42060,10870.0,-0.01
04-04-2017,42570,42470,42820,42411,8770.0,0.59
05-04-2017,42258,42500,42518,42175,12290.0,-0.73
06-04-2017,42093,42331,42389,41952,10640.0,-0.39
07-04-2017,41379,42340,42432,41128,17870.0,-1.7
10-04-2017,41366,41357,41468,41006,10960.0,-0.03
11-04-2017,42187,41460,42275,41321,13590.0,1.98
12-04-2017,42202,42308,42418,42154,9030.0,0.04
13-04-2017,42571,42301,42694,42301,11570.0,0.87
17-04-2017,42497,42750,42750,42432,8600.0,-0.17
18-04-2017,42187,42300,42368,41630,17480.0,-0.73
19-04-2017,41898,42000,42050,41704,10420.0,-0.69
20-04-2017,41505,41801,41975,41200,14050.0,-0.94
21-04-2017,41289,41440,41475,41100,12290.0,-0.52
24-04-2017,41129,41083,41190,40800,11580.0,-0.39
25-04-2017,40416,41045,41088,40338,12900.0,-1.73
26-04-2017,39858,40317,40375,39748,15260.0,-1.38
27-04-2017,39670,40047,40087,39625,12850.0,-0.47
28-04-2017,39503,39720,40100,39400,17230.0,-0.42
01-05-2017,38685,39170,39433,38530,2660.0,-2.07
02-05-2017,38689,38808,39012,38685,710000.0,0.01
03-05-2017,38292,38744,38744,38108,270000.0,-1.03
04-05-2017,37706,38211,38211,37504,230000.0,-1.53
05-05-2017,37757,37900,38147,37593,60000.0,0.14
08-05-2017,38011,38099,38287,37926,10880.0,0.67
09-05-2017,37789,38157,38157,37720,12510.0,-0.58
10-05-2017,37952,37989,38290,37870,13270.0,0.43
11-05-2017,37992,37957,38225,37861,13470.0,0.11
12-05-2017,38155,38093,38293,38093,10700.0,0.43
15-05-2017,38502,38231,38884,38231,14560.0,0.91
16-05-2017,38744,38621,38775,38580,9860.0,0.63
17-05-2017,39199,38909,39375,38909,16780.0,1.17
18-05-2017,38889,39159,39375,38541,27680.0,-0.79
19-05-2017,39111,38820,39225,38808,14400.0,0.57
22-05-2017,39874,39177,39920,39123,16329.999999999998,1.95
23-05-2017,39958,39911,40245,39658,20360.0,0.21
24-05-2017,39832,39740,39887,39471,15030.0,-0.32
25-05-2017,39802,39878,39990,39755,11370.0,-0.08
26-05-2017,40091,39854,40195,39795,14560.0,0.73
29-05-2017,40337,40101,40367,40100,7170.0,0.61
30-05-2017,40282,40380,40470,39925,17720.0,-0.14
31-05-2017,40096,40105,40275,39910,13260.0,-0.46
01-06-2017,39813,40016,40065,39333,21410.0,-0.71
02-06-2017,40274,39440,40400,39440,18860.0,1.16
05-06-2017,40453,40357,40620,40283,13100.0,0.44
06-06-2017,40777,40452,40842,40452,14290.0,0.8
07-06-2017,40552,40790,40790,40412,14860.0,-0.55
08-06-2017,40050,40451,40648,39775,20260.0,-1.24
09-06-2017,39694,39920,39946,39558,13610.0,-0.89
12-06-2017,39165,39551,39618,39075,17950.0,-1.33
13-06-2017,38771,39066,39085,38632,16910.0,-1.01
14-06-2017,39418,38895,39821,38830,19110.0,1.67
15-06-2017,38721,39150,39150,38555,18620.0,-1.77
16-06-2017,38481,38708,38830,38430,14380.0,-0.62
19-06-2017,38169,38423,38440,38133,13200.0,-0.81
20-06-2017,38065,38177,38349,37931,16610.0,-0.27
21-06-2017,37977,38201,38226,37811,13900.0,-0.23
22-06-2017,38220,38100,38533,38100,14120.0,0.64
23-06-2017,38488,38320,38690,38320,12060.0,0.7
26-06-2017,38304,38130,38360,37925,7630.0,-0.48
27-06-2017,38355,38210,38516,38175,11900.0,0.13
28-06-2017,38704,38515,38880,38515,15860.0,0.91
29-06-2017,38599,38878,38920,38361,15910.0,-0.27
30-06-2017,38344,38600,38600,38157,15590.0,-0.66
03-07-2017,37250,38356,38370,37197,3350.0,-2.85
04-07-2017,37188,37098,37380,37098,490000.0,-0.17
05-07-2017,37124,37367,37367,36900,110000.0,-0.17
06-07-2017,37452,37428,37597,37321,12820.0,0.88
07-07-2017,36231,37440,37440,35980,30980.0,-3.26
10-07-2017,36544,36226,36597,35460,31280.0,0.86
11-07-2017,36771,36328,36824,36060,19920.0,0.62
12-07-2017,36968,36933,37190,36668,19240.0,0.54
13-07-2017,36590,37055,37080,36530,16580.0,-1.02
14-07-2017,36970,36450,37244,36325,22560.0,1.04
17-07-2017,37410,37198,37500,37060,16950.0,1.19
18-07-2017,37695,37492,37776,37317,18240.0,0.76
19-07-2017,37757,37613,37824,37435,15940.0,0.16
20-07-2017,37881,37665,37966,37425,20210.0,0.33
21-07-2017,38150,37777,38170,37743,14930.0,0.71
24-07-2017,38086,38150,38370,38040,15190.0,-0.17
25-07-2017,38289,38085,38450,37652,26550.0,0.53
26-07-2017,38091,38017,38146,37778,15150.0,-0.52
27-07-2017,38263,38398,38699,38179,19980.0,0.45
28-07-2017,38460,38500,38575,38110,14900.0,0.51
31-07-2017,38645,38442,38820,38392,14210.0,0.48
01-08-2017,38512,38672,38748,38230,17940.0,-0.34
02-08-2017,38116,38290,38342,37687,22210.0,-1.03
03-08-2017,38027,37900,38099,37561,19680.0,-0.23
04-08-2017,37262,38076,38238,37052,27030.0,-2.01
07-08-2017,37271,37117,37383,36935,13970.0,0.02
08-08-2017,37499,37314,37625,37176,19120.0,0.61
09-08-2017,38590,37680,38690,37680,25210.0,2.91
10-08-2017,39213,38682,39520,38660,25680.0,1.61
11-08-2017,39194,39211,39396,38801,24380.0,-0.05
14-08-2017,39178,39186,39328,38875,17280.0,-0.04
16-08-2017,38863,38500,38988,38305,22790.0,-0.8
17-08-2017,39098,39000,39350,38957,18400.0,0.6
18-08-2017,39063,39002,39677,38920,24370.0,-0.09
21-08-2017,39088,38887,39270,38785,15150.0,0.06
22-08-2017,38939,38978,39225,38722,18820.0,-0.38
23-08-2017,39074,38939,39145,38860,12800.0,0.35
24-08-2017,38860,39056,39176,38580,17570.0,-0.55
25-08-2017,39012,38980,39288,38313,18740.0,0.39
28-08-2017,39727,39090,39760,39060,19740.0,1.83
29-08-2017,39818,39821,40275,39755,25120.0,0.23
30-08-2017,39721,39800,39830,39455,16460.0,-0.24
31-08-2017,39798,39620,39865,39435,17950.0,0.19
01-09-2017,40021,39780,40104,39590,2500.0,0.56
04-09-2017,40639,40537,40713,40400,280000.0,1.54
05-09-2017,40609,40680,40877,40505,170000.0,-0.07
06-09-2017,41323,41499,41620,41204,15240.0,1.76
07-09-2017,41617,41225,41775,41160,20030.0,0.71
08-09-2017,41570,41750,41927,41328,17020.0,-0.11
11-09-2017,41164,41250,41335,40893,17830.0,-0.98
12-09-2017,41216,41269,41590,40964,13120.0,0.13
13-09-2017,41110,41242,41434,40900,16860.0,-0.26
14-09-2017,41140,41010,41187,40800,17630.0,0.07
15-09-2017,40814,41157,41189,40731,17670.0,-0.79
18-09-2017,39764,40667,40684,39601,20990.0,-2.57
19-09-2017,40062,39843,40148,39736,14340.0,0.75
20-09-2017,40247,40150,40340,40073,11600.0,0.46
21-09-2017,39833,40080,40080,39515,17710.0,-1.03
22-09-2017,39727,40012,40060,39630,12790.0,-0.27
25-09-2017,40276,39601,40433,39538,17790.0,1.38
26-09-2017,39857,40385,40595,39672,17390.0,-1.04
